__sample_id__,__target__,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
german_numer_000922,0,<0,9,existing paid,radio/tv,1366,<100,<1,3,female div/dep/mar,,4,life insurance,22,,rent,1,skilled,1,,yes
german_numer_000923,1,0<=X<200,12,existing paid,new car,2002,<100,4<=X<7,3,male single,,4,life insurance,30,,rent,1,skilled,2,yes,yes
german_numer_000924,0,<0,24,all paid,furniture/equipment,6872,<100,<1,2,male div/sep,,1,life insurance,55,bank,own,1,skilled,1,yes,yes
german_numer_000925,0,<0,12,all paid,new car,697,<100,<1,4,male single,,2,car,46,bank,own,2,skilled,1,yes,yes
german_numer_000926,1,<0,18,critical/other existing credit,furniture/equipment,1049,<100,<1,4,female div/dep/mar,,4,life insurance,21,,rent,1,skilled,1,,yes
german_numer_000927,0,<0,48,existing paid,used car,10297,<100,4<=X<7,4,male single,,4,no known property,39,stores,for free,3,skilled,2,yes,yes
german_numer_000928,1,no checking,30,existing paid,radio/tv,1867,no known savings,>=7,4,male single,,4,car,58,,own,1,skilled,1,yes,yes
german_numer_000929,1,<0,12,delayed previously,new car,1344,<100,1<=X<4,4,male single,,2,real estate,43,,own,2,unskilled resident,2,,yes
german_numer_000930,1,<0,24,existing paid,furniture/equipment,1747,<100,<1,4,male single,co applicant,1,life insurance,24,,own,1,unskilled resident,1,,no
german_numer_000931,0,0<=X<200,9,existing paid,radio/tv,1670,<100,<1,4,female div/dep/mar,,2,car,22,,own,1,skilled,1,yes,yes
german_numer_000932,1,no checking,9,critical/other existing credit,new car,1224,<100,1<=X<4,3,male single,,1,real estate,30,,own,2,skilled,1,,yes
german_numer_000933,1,no checking,12,critical/other existing credit,radio/tv,522,500<=X<1000,>=7,4,male single,,4,life insurance,42,,own,2,skilled,2,yes,yes
german_numer_000934,1,<0,12,existing paid,radio/tv,1498,<100,1<=X<4,4,female div/dep/mar,,1,car,23,bank,own,1,skilled,1,,yes
german_numer_000935,0,0<=X<200,30,delayed previously,radio/tv,1919,100<=X<500,<1,4,male single,,3,no known property,30,stores,own,2,high qualif/self emp/mgmt,1,,yes
german_numer_000936,0,>=200,9,existing paid,radio/tv,745,<100,1<=X<4,3,female div/dep/mar,,2,real estate,28,,own,1,unskilled resident,1,,yes
german_numer_000937,1,0<=X<200,6,existing paid,radio/tv,2063,<100,<1,4,male mar/wid,,3,car,30,,rent,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000938,0,0<=X<200,60,existing paid,education,6288,<100,1<=X<4,4,male single,,4,no known property,42,,for free,1,skilled,1,,yes
german_numer_000939,1,no checking,24,critical/other existing credit,used car,6842,no known savings,1<=X<4,2,male single,,4,life insurance,46,,own,2,high qualif/self emp/mgmt,2,yes,yes
german_numer_000940,1,no checking,12,existing paid,new car,3527,no known savings,<1,2,male single,,3,life insurance,45,,own,1,high qualif/self emp/mgmt,2,yes,yes
german_numer_000941,1,no checking,10,existing paid,new car,1546,<100,1<=X<4,3,male single,,2,real estate,31,,own,1,unskilled resident,2,,no
german_numer_000942,1,no checking,24,existing paid,furniture/equipment,929,no known savings,4<=X<7,4,male single,,2,car,31,stores,own,1,skilled,1,yes,yes
german_numer_000943,1,no checking,4,critical/other existing credit,new car,1455,<100,4<=X<7,2,male single,,1,real estate,42,,own,3,unskilled resident,2,,yes
german_numer_000944,1,<0,15,existing paid,furniture/equipment,1845,<100,<1,4,female div/dep/mar,guarantor,1,life insurance,46,,rent,1,skilled,1,,yes
german_numer_000945,1,0<=X<200,48,no credits/all paid,new car,8358,500<=X<1000,<1,1,female div/dep/mar,,1,car,30,,own,2,skilled,1,,yes
german_numer_000946,0,<0,24,all paid,furniture/equipment,3349,500<=X<1000,<1,4,male single,,4,no known property,30,,for free,1,skilled,2,yes,yes
german_numer_000947,1,no checking,12,existing paid,new car,2859,no known savings,unemployed,4,male single,,4,no known property,38,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000948,0,no checking,18,existing paid,furniture/equipment,1533,<100,<1,4,male mar/wid,co applicant,1,life insurance,43,,own,1,unskilled resident,2,,yes
german_numer_000949,0,no checking,24,existing paid,radio/tv,3621,100<=X<500,>=7,2,male single,,4,car,31,,own,2,skilled,1,,yes
german_numer_000950,1,0<=X<200,18,critical/other existing credit,business,3590,<100,unemployed,3,male mar/wid,,3,car,40,,own,3,unemp/unskilled non res,2,yes,yes
german_numer_000951,0,<0,36,delayed previously,business,2145,<100,4<=X<7,2,male single,,1,car,24,,own,2,skilled,1,yes,yes
german_numer_000952,0,0<=X<200,24,existing paid,used car,4113,500<=X<1000,<1,3,female div/dep/mar,,4,car,28,,rent,1,skilled,1,,yes
german_numer_000953,0,no checking,36,existing paid,furniture/equipment,10974,<100,unemployed,4,female div/dep/mar,,2,car,26,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000954,1,<0,12,existing paid,new car,1893,<100,1<=X<4,4,female div/dep/mar,guarantor,4,life insurance,29,,own,1,skilled,1,yes,yes
german_numer_000955,1,<0,24,critical/other existing credit,radio/tv,1231,>=1000,>=7,4,female div/dep/mar,,4,life insurance,57,,rent,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000956,1,>=200,30,critical/other existing credit,radio/tv,3656,no known savings,>=7,4,male single,,4,life insurance,49,stores,own,2,unskilled resident,1,,yes
german_numer_000957,1,0<=X<200,9,critical/other existing credit,radio/tv,1154,<100,>=7,2,male single,,4,real estate,37,,own,3,unskilled resident,1,,yes
german_numer_000958,0,<0,28,existing paid,new car,4006,<100,1<=X<4,3,male single,,2,car,45,,own,1,unskilled resident,1,,yes
german_numer_000959,1,0<=X<200,24,existing paid,furniture/equipment,3069,100<=X<500,>=7,4,male single,,4,no known property,30,,for free,1,skilled,1,,yes
german_numer_000960,1,no checking,6,critical/other existing credit,radio/tv,1740,<100,>=7,2,male mar/wid,,2,real estate,30,,rent,2,skilled,1,,yes
german_numer_000961,1,0<=X<200,21,delayed previously,new car,2353,<100,1<=X<4,1,male div/sep,,4,life insurance,47,,own,2,skilled,1,,yes
german_numer_000962,1,no checking,15,existing paid,new car,3556,no known savings,1<=X<4,3,male single,,2,no known property,29,,own,1,skilled,1,,yes
german_numer_000963,0,no checking,24,existing paid,radio/tv,2397,500<=X<1000,>=7,3,male single,,2,car,35,bank,own,2,skilled,1,yes,yes
german_numer_000964,1,0<=X<200,6,existing paid,repairs,454,<100,<1,3,male mar/wid,,1,life insurance,22,,own,1,unskilled resident,1,,yes
german_numer_000965,1,0<=X<200,30,existing paid,radio/tv,1715,no known savings,1<=X<4,4,female div/dep/mar,,1,car,26,,own,1,skilled,1,,yes
german_numer_000966,0,0<=X<200,27,critical/other existing credit,radio/tv,2520,500<=X<1000,1<=X<4,4,male single,,2,life insurance,23,,own,2,unskilled resident,1,,yes
german_numer_000967,1,no checking,15,existing paid,radio/tv,3568,<100,>=7,4,female div/dep/mar,,2,car,54,bank,rent,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000968,1,no checking,42,existing paid,radio/tv,7166,no known savings,4<=X<7,2,male mar/wid,,4,life insurance,29,,rent,1,skilled,1,yes,yes
german_numer_000969,1,<0,11,critical/other existing credit,new car,3939,<100,1<=X<4,1,male single,,2,real estate,40,,own,2,unskilled resident,2,,yes
german_numer_000970,1,0<=X<200,15,existing paid,repairs,1514,100<=X<500,1<=X<4,4,male single,guarantor,2,real estate,22,,own,1,skilled,1,,yes
german_numer_000971,1,no checking,24,existing paid,new car,7393,<100,1<=X<4,1,male single,,4,life insurance,43,,own,1,unskilled resident,2,,yes
german_numer_000972,0,<0,24,all paid,new car,1193,<100,unemployed,1,female div/dep/mar,co applicant,4,no known property,29,,rent,2,unemp/unskilled non res,1,,yes
german_numer_000973,0,<0,60,existing paid,business,7297,<100,>=7,4,male single,co applicant,4,no known property,36,,rent,1,skilled,1,,yes
german_numer_000974,1,no checking,30,critical/other existing credit,radio/tv,2831,<100,1<=X<4,4,female div/dep/mar,,2,car,33,,own,1,skilled,1,yes,yes
german_numer_000975,1,>=200,24,existing paid,radio/tv,1258,500<=X<1000,1<=X<4,3,female div/dep/mar,,3,car,57,,own,1,unskilled resident,1,,yes
german_numer_000976,1,0<=X<200,6,existing paid,radio/tv,753,<100,1<=X<4,2,female div/dep/mar,guarantor,3,real estate,64,,own,1,skilled,1,,yes
german_numer_000977,1,0<=X<200,18,delayed previously,business,2427,no known savings,>=7,4,male single,,2,life insurance,42,,own,2,skilled,1,,yes
german_numer_000978,0,no checking,24,delayed previously,new car,2538,<100,>=7,4,male single,,4,car,47,,own,2,unskilled resident,2,,yes
german_numer_000979,0,0<=X<200,15,all paid,new car,1264,100<=X<500,1<=X<4,2,male mar/wid,,2,life insurance,25,,rent,1,skilled,1,,yes
german_numer_000980,0,0<=X<200,30,critical/other existing credit,furniture/equipment,8386,<100,4<=X<7,2,male single,,2,life insurance,49,,own,1,skilled,1,,yes
german_numer_000981,0,no checking,48,existing paid,business,4844,<100,unemployed,3,male single,,2,car,33,bank,rent,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000982,1,>=200,21,existing paid,new car,2923,100<=X<500,1<=X<4,1,female div/dep/mar,,1,car,28,bank,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000983,0,<0,36,existing paid,used car,8229,<100,1<=X<4,2,male single,,2,life insurance,26,,own,1,skilled,2,,yes
german_numer_000984,1,no checking,24,critical/other existing credit,furniture/equipment,2028,<100,4<=X<7,2,male single,,2,life insurance,30,,own,2,unskilled resident,1,,yes
german_numer_000985,1,<0,15,critical/other existing credit,furniture/equipment,1433,<100,1<=X<4,4,female div/dep/mar,,3,life insurance,25,,rent,2,skilled,1,,yes
german_numer_000986,1,>=200,42,no credits/all paid,business,6289,<100,<1,2,male div/sep,,1,life insurance,33,,own,2,skilled,1,,yes
german_numer_000987,1,no checking,13,existing paid,radio/tv,1409,100<=X<500,unemployed,2,female div/dep/mar,,4,real estate,64,,own,1,skilled,1,,yes
german_numer_000988,1,<0,24,existing paid,used car,6579,<100,unemployed,4,male single,,2,no known property,29,,for free,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000989,1,0<=X<200,24,critical/other existing credit,radio/tv,1743,<100,>=7,4,male single,,2,life insurance,48,,own,2,unskilled resident,1,,yes
german_numer_000990,1,no checking,12,critical/other existing credit,education,3565,no known savings,<1,2,male single,,1,life insurance,37,,own,2,unskilled resident,2,,yes
german_numer_000991,1,no checking,15,all paid,radio/tv,1569,100<=X<500,>=7,4,male single,,4,car,34,bank,own,1,unskilled resident,2,,yes
german_numer_000992,1,<0,18,existing paid,radio/tv,1936,no known savings,4<=X<7,2,male mar/wid,,4,car,23,,rent,2,unskilled resident,1,,yes
german_numer_000993,1,<0,36,existing paid,furniture/equipment,3959,<100,unemployed,4,male single,,3,life insurance,30,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000994,1,no checking,12,existing paid,new car,2390,no known savings,>=7,4,male single,,3,car,50,,own,1,skilled,1,yes,yes
german_numer_000995,1,no checking,12,existing paid,furniture/equipment,1736,<100,4<=X<7,3,female div/dep/mar,,4,real estate,31,,own,1,unskilled resident,1,,yes
german_numer_000996,1,<0,30,existing paid,used car,3857,<100,1<=X<4,4,male div/sep,,4,life insurance,40,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000997,1,no checking,12,existing paid,radio/tv,804,<100,>=7,4,male single,,4,car,38,,own,1,skilled,1,,yes
german_numer_000998,0,<0,45,existing paid,radio/tv,1845,<100,1<=X<4,4,male single,,4,no known property,23,,for free,1,skilled,1,yes,yes
german_numer_000999,1,0<=X<200,45,critical/other existing credit,used car,4576,100<=X<500,unemployed,3,male single,,4,car,27,,own,1,skilled,1,,yes
